iteration;agentId;positionBefore;positionAfter;personalBest;personalBestFitness;globalBest;globalBestFitness;popAvgFitness;popStdDev;distToOptimum
6;3;15.51520804204913 1.530696448155403;15.51520804204913 1.530696448155403;15.51520804204913 1.530696448155403;20.14075206974853;-1.661662655478228 2.192411774975142;8.247060496256562;19.43356029002579;3.233582632581872;15.59053277487532
6;4;-1.815012060851916 2.487332980941444;-1.815012060851916 2.487332980941444;-1.661662655478228 2.192411774975142;8.247060496256562;-1.661662655478228 2.192411774975142;8.247060496256562;19.43356029002579;3.233582632581872;3.079138538474190
6;5;25.41707098256534 -15.61259803013450;25.41707098256534 -15.61259803013450;25.41707098256534 -15.61259803013450;21.98062557936192;-1.661662655478228 2.192411774975142;8.247060496256562;19.43356029002579;3.233582632581872;29.82919232200773
6;6;11.65503792602562 -8.686958165824361;11.65503792602562 -8.686958165824361;11.65503792602562 -8.686958165824361;19.53572108881212;-1.661662655478228 2.192411774975142;8.247060496256562;19.43356029002579;3.233582632581872;14.53627019671409
6;7;21.41396988384558 -0.7509109996058918;21.16695567108183 -1.129700489265080;21.16695567108183 -1.129700489265080;19.91235627929372;-1.661662655478228 2.192411774975142;8.247060496256562;19.43356029002579;3.233582632581872;21.19708082677870
6;8;30.53565443919148 -31.47094434200928;30.53565443919148 -31.47094434200928;30.53565443919148 -31.47094434200928;22.30213586276853;-1.661662655478228 2.192411774975142;8.247060496256562;19.43356029002579;3.233582632581872;43.85027399923015
6;9;-5.894916220115789 -4.908945242037799;-5.894916220115789 -4.908945242037799;-5.894916220115789 -4.908945242037799;13.69956412512603;-1.661662655478228 2.192411774975142;8.247060496256562;19.43356029002579;3.233582632581872;7.671230711659621
6;10;23.72614041563092 24.67696140080395;23.72614041563092 24.67696140080395;23.72614041563092 24.67696140080395;21.81667225009339;-1.661662655478228 2.192411774975142;8.247060496256562;19.43356029002579;3.233582632581872;34.23276446620989
6;11;22.80539325336843 9.124189434371658;22.80539325336843 9.124189434371658;22.80539325336843 9.124189434371658;20.40630493096825;-1.661662655478228 2.192411774975142;8.247060496256562;19.43356029002579;3.233582632581872;24.56291501990514
6;12;-9.921153280840795 14.06082322429180;-9.921153280840795 14.06082322429180;-9.921153280840795 14.06082322429180;18.49497479378925;-1.661662655478228 2.192411774975142;8.247060496256562;19.43356029002579;3.233582632581872;17.20860343452430
6;13;-29.15245547307014 4.259519629832163;-29.15245547307014 4.259519629832163;-29.15245547307014 4.259519629832163;21.11418330688964;-1.661662655478228 2.192411774975142;8.247060496256562;19.43356029002579;3.233582632581872;29.46199530897836
6;14;13.44135721876131 15.32372306816612;13.44135721876131 15.32372306816612;13.44135721876131 15.32372306816612;21.09692048883087;-1.661662655478228 2.192411774975142;8.247060496256562;19.43356029002579;3.233582632581872;20.38348774258697
6;15;-10.49563511271265 -7.829479223092467;-10.49563511271265 -7.829479223092467;-10.08093748333948 -7.739066503863256;17.90802391312286;-1.661662655478228 2.192411774975142;8.247060496256562;19.43356029002579;3.233582632581872;13.09423924189730
6;16;-13.65597221922556 14.56195562798659;-13.65597221922556 14.56195562798659;-13.65597221922556 14.56195562798659;21.05343877628098;-1.661662655478228 2.192411774975142;8.247060496256562;19.43356029002579;3.233582632581872;19.96336967958342
6;17;-22.03671749399900 19.70126441616354;-22.03671749399900 19.70126441616354;-22.03671749399900 19.70126441616354;21.01303470681580;-1.661662655478228 2.192411774975142;8.247060496256562;19.43356029002579;3.233582632581872;29.55937647356441
6;18;-5.030776273546366 -8.010330546247765;-5.030776273546366 -8.010330546247765;-5.030776273546366 -8.010330546247765;14.77915653623989;-1.661662655478228 2.192411774975142;8.247060496256562;19.43356029002579;3.233582632581872;9.459075291730533
6;19;24.53975878940203 -29.22141365897084;24.53975878940203 -29.22141365897084;24.53975878940203 -29.22141365897084;21.95405449236174;-1.661662655478228 2.192411774975142;8.247060496256562;19.43356029002579;3.233582632581872;38.15875754883434
7;0;-16.25683680919964 -9.670529069429030;-16.25683680919964 -9.670529069429030;-16.25683680919964 -9.670529069429030;20.56989681496528;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;18.91570446807679
7;1;3.935069260688096 20.11874261483620;3.935069260688096 20.11874261483620;3.935069260688096 20.11874261483620;19.33237762158580;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;20.49996523139584
7;2;-30.13427440820803 8.463993963484953;-30.13427440820803 8.463993963484953;-30.13427440820803 8.463993963484953;21.62266303317064;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;31.30037839904002
7;3;15.51520804204913 1.530696448155403;15.51520804204913 1.530696448155403;15.51520804204913 1.530696448155403;20.14075206974853;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;15.59053277487532
7;4;-1.815012060851916 2.487332980941444;-1.815012060851916 2.487332980941444;-1.661662655478228 2.192411774975142;8.247060496256562;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;3.079138538474190
7;5;25.41707098256534 -15.61259803013450;25.41707098256534 -15.61259803013450;25.41707098256534 -15.61259803013450;21.98062557936192;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;29.82919232200773
7;6;11.65503792602562 -8.686958165824361;11.65503792602562 -8.686958165824361;11.65503792602562 -8.686958165824361;19.53572108881212;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;14.53627019671409
7;7;21.16695567108183 -1.129700489265080;21.16695567108183 -1.129700489265080;21.16695567108183 -1.129700489265080;19.91235627929372;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;21.19708082677870
7;8;30.53565443919148 -31.47094434200928;30.53565443919148 -31.47094434200928;30.53565443919148 -31.47094434200928;22.30213586276853;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;43.85027399923015
7;9;-5.894916220115789 -4.908945242037799;-5.894916220115789 -4.908945242037799;-5.894916220115789 -4.908945242037799;13.69956412512603;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;7.671230711659621
7;10;23.72614041563092 24.67696140080395;23.72614041563092 24.67696140080395;23.72614041563092 24.67696140080395;21.81667225009339;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;34.23276446620989
7;11;22.80539325336843 9.124189434371658;22.80539325336843 9.124189434371658;22.80539325336843 9.124189434371658;20.40630493096825;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;24.56291501990514
7;12;-9.921153280840795 14.06082322429180;-9.921153280840795 14.06082322429180;-9.921153280840795 14.06082322429180;18.49497479378925;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;17.20860343452430
7;13;-29.15245547307014 4.259519629832163;-29.15245547307014 4.259519629832163;-29.15245547307014 4.259519629832163;21.11418330688964;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;29.46199530897836
7;14;13.44135721876131 15.32372306816612;12.98912377190575 16.03679260851320;12.98912377190575 16.03679260851320;18.95880385204291;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;20.63724917546790
7;15;-10.49563511271265 -7.829479223092467;-10.49563511271265 -7.829479223092467;-10.08093748333948 -7.739066503863256;17.90802391312286;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;13.09423924189730
7;16;-13.65597221922556 14.56195562798659;-13.65597221922556 14.56195562798659;-13.65597221922556 14.56195562798659;21.05343877628098;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;19.96336967958342
7;17;-22.03671749399900 19.70126441616354;-22.03671749399900 19.70126441616354;-22.03671749399900 19.70126441616354;21.01303470681580;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;29.55937647356441
7;18;-5.030776273546366 -8.010330546247765;-5.030776273546366 -8.010330546247765;-5.030776273546366 -8.010330546247765;14.77915653623989;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;9.459075291730533
7;19;24.53975878940203 -29.22141365897084;24.53975878940203 -29.22141365897084;24.53975878940203 -29.22141365897084;21.95405449236174;-1.661662655478228 2.192411774975142;8.247060496256562;19.32665445818639;3.212095750608270;38.15875754883434
8;0;-16.25683680919964 -9.670529069429030;-16.25683680919964 -9.670529069429030;-16.25683680919964 -9.670529069429030;20.56989681496528;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;18.91570446807679
8;1;3.935069260688096 20.11874261483620;3.935069260688096 20.11874261483620;3.935069260688096 20.11874261483620;19.33237762158580;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;20.49996523139584
8;2;-30.13427440820803 8.463993963484953;-29.79326084963515 8.435522456638706;-30.13427440820803 8.463993963484953;21.62266303317064;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;30.96443816979179
8;3;15.51520804204913 1.530696448155403;15.51520804204913 1.530696448155403;15.51520804204913 1.530696448155403;20.14075206974853;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;15.59053277487532
8;4;-1.815012060851916 2.487332980941444;-1.815012060851916 2.487332980941444;-1.661662655478228 2.192411774975142;8.247060496256562;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;3.079138538474190
8;5;25.41707098256534 -15.61259803013450;25.41707098256534 -15.61259803013450;25.41707098256534 -15.61259803013450;21.98062557936192;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;29.82919232200773
8;6;11.65503792602562 -8.686958165824361;11.65503792602562 -8.686958165824361;11.65503792602562 -8.686958165824361;19.53572108881212;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;14.53627019671409
8;7;21.16695567108183 -1.129700489265080;21.16695567108183 -1.129700489265080;21.16695567108183 -1.129700489265080;19.91235627929372;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;21.19708082677870
8;8;30.53565443919148 -31.47094434200928;30.53565443919148 -31.47094434200928;30.53565443919148 -31.47094434200928;22.30213586276853;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;43.85027399923015
8;9;-5.894916220115789 -4.908945242037799;-5.894916220115789 -4.908945242037799;-5.894916220115789 -4.908945242037799;13.69956412512603;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;7.671230711659621
8;10;23.72614041563092 24.67696140080395;23.72614041563092 24.67696140080395;23.72614041563092 24.67696140080395;21.81667225009339;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;34.23276446620989
8;11;22.80539325336843 9.124189434371658;22.80539325336843 9.124189434371658;22.80539325336843 9.124189434371658;20.40630493096825;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;24.56291501990514
8;12;-9.921153280840795 14.06082322429180;-9.921153280840795 14.06082322429180;-9.921153280840795 14.06082322429180;18.49497479378925;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;17.20860343452430
8;13;-29.15245547307014 4.259519629832163;-29.15245547307014 4.259519629832163;-29.15245547307014 4.259519629832163;21.11418330688964;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;29.46199530897836
8;14;12.98912377190575 16.03679260851320;12.98912377190575 16.03679260851320;12.98912377190575 16.03679260851320;18.95880385204291;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;20.63724917546790
8;15;-10.49563511271265 -7.829479223092467;-10.49563511271265 -7.829479223092467;-10.08093748333948 -7.739066503863256;17.90802391312286;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;13.09423924189730
8;16;-13.65597221922556 14.56195562798659;-13.65597221922556 14.56195562798659;-13.65597221922556 14.56195562798659;21.05343877628098;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;19.96336967958342
8;17;-22.03671749399900 19.70126441616354;-22.03671749399900 19.70126441616354;-22.03671749399900 19.70126441616354;21.01303470681580;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;29.55937647356441
8;18;-5.030776273546366 -8.010330546247765;-5.030776273546366 -8.010330546247765;-5.030776273546366 -8.010330546247765;14.77915653623989;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;9.459075291730533
8;19;24.53975878940203 -29.22141365897084;24.53975878940203 -29.22141365897084;24.53975878940203 -29.22141365897084;21.95405449236174;-1.661662655478228 2.192411774975142;8.247060496256562;19.33278188698200;3.216583549587922;38.15875754883434
9;0;-16.25683680919964 -9.670529069429030;-16.25683680919964 -9.670529069429030;-16.25683680919964 -9.670529069429030;20.56989681496528;-1.661662655478228 2.192411774975142;8.247060496256562;19.33372028388936;3.217088090319114;18.91570446807679
9;1;3.935069260688096 20.11874261483620;3.935069260688096 20.11874261483620;3.935069260688096 20.11874261483620;19.33237762158580;-1.661662655478228 2.192411774975142;8.247060496256562;19.33372028388936;3.217088090319114;20.49996523139584
9;2;-29.79326084963515 8.435522456638706;-29.79326084963515 8.435522456638706;-30.13427440820803 8.463993963484953;21.62266303317064;-1.661662655478228 2.192411774975142;8.247060496256562;19.33372028388936;3.217088090319114;30.96443816979179
9;3;15.51520804204913 1.530696448155403;15.51520804204913 1.530696448155403;15.51520804204913 1.530696448155403;20.14075206974853;-1.661662655478228 2.192411774975142;8.247060496256562;19.33372028388936;3.217088090319114;15.59053277487532
9;4;-1.815012060851916 2.487332980941444;-1.815012060851916 2.487332980941444;-1.661662655478228 2.192411774975142;8.247060496256562;-1.661662655478228 2.192411774975142;8.247060496256562;19.33372028388936;3.217088090319114;3.079138538474190
9;5;25.41707098256534 -15.61259803013450;25.41707098256534 -15.61259803013450;25.41707098256534 -15.61259803013450;21.98062557936192;-1.661662655478228 2.192411774975142;8.247060496256562;19.33372028388936;3.217088090319114;29.82919232200773
